"species" "time"
"brocket" 0.319444444
"ocelot" 0.785416667
"agouti" 0.236805556
"agouti" 0.35625
"agouti" 0.3625
"agouti" 0.597916667
"agouti" 0.742361111
"agouti" 0.746527778
"paca" 0.229166667
"agouti" 0.245833333
"agouti" 0.352777778
"agouti" 0.577777778
"peccary" 0.695138889
"ocelot" 0.910416667
"peccary" 0.083333333
"agouti" 0.252083333
"agouti" 0.257638889
"brocket" 0.810416667
"brocket" 0.816666667
"agouti" 0.414583333
"agouti" 0.538888889
"agouti" 0.547916667
"agouti" 0.747916667
"agouti" 0.749305556
"opossum" 0.7875
"agouti" 0.338194444
"agouti" 0.456944444
"agouti" 0.725694444
"agouti" 0.297222222
"agouti" 0.429861111
"rat" 0.124305556
"agouti" 0.5
"agouti" 0.516666667
"agouti" 0.520833333
"agouti" 0.522222222
"peccary" 0.299305556
"agouti" 0.301388889
"agouti" 0.388888889
"agouti" 0.391666667
"agouti" 0.515277778
"peccary" 0.252777778
"paca" 0.883333333
"agouti" 0.432638889
"agouti" 0.376388889
"opossum" 0.949305556
"rat" 0.059027778
"agouti" 0.330555556
"agouti" 0.73125
"peccary" 0.93125
"squirrel" 0.479166667
"agouti" 0.255555556
"agouti" 0.2625
"brocket" 0.263888889
"agouti" 0.379861111
"agouti" 0.381944444
"opossum" 0.457638889
"agouti" 0.604861111
"tamandua" 0.942361111
"agouti" 0.327083333
"agouti" 0.3375
"agouti" 0.690277778
"agouti" 0.278472222
"agouti" 0.490277778
"agouti" 0.735416667
"agouti" 0.377777778
"agouti" 0.431944444
"agouti" 0.4
"agouti" 0.429861111
"agouti" 0.278472222
"opossum" 0.863194444
"agouti" 0.261111111
"agouti" 0.394444444
"agouti" 0.4
"agouti" 0.759722222
"ocelot" 0.786111111
"ocelot" 0.079166667
"agouti" 0.331944444
"agouti" 0.333333333
"agouti" 0.531944444
"agouti" 0.542361111
"agouti" 0.714583333
"agouti" 0.275694444
"agouti" 0.28125
"agouti" 0.347222222
"agouti" 0.401388889
"agouti" 0.402777778
"agouti" 0.407638889
"agouti" 0.410416667
"agouti" 0.458333333
"agouti" 0.690277778
"agouti" 0.708333333
"agouti" 0.766666667
"agouti" 0.2625
"coati" 0.420138889
"agouti" 0.739583333
"paca" 0.090972222
"agouti" 0.663194444
"agouti" 0.748611111
"agouti" 0.75625
"agouti" 0.245833333
"agouti" 0.288888889
"agouti" 0.511111111
"agouti" 0.515972222
"agouti" 0.24375
"agouti" 0.270833333
"agouti" 0.443055556
"agouti" 0.536805556
"agouti" 0.690277778
"agouti" 0.71875
"brocket" 0.807638889
"agouti" 0.245138889
"agouti" 0.252083333
"agouti" 0.252083333
"agouti" 0.560416667
"agouti" 0.5625
"squirrel" 0.651388889
"agouti" 0.247222222
"agouti" 0.290277778
"agouti" 0.321527778
"agouti" 0.335416667
"agouti" 0.696527778
"agouti" 0.7375
"agouti" 0.247222222
"agouti" 0.361111111
"agouti" 0.386111111
"agouti" 0.3875
"agouti" 0.654861111
"agouti" 0.7125
"agouti" 0.760416667
"agouti" 0.7625
"agouti" 0.763194444
"agouti" 0.309722222
"agouti" 0.709027778
"agouti" 0.751388889
"agouti" 0.753472222
"rat" 0.999305556
"peccary" 0.218055556
"agouti" 0.275
"agouti" 0.284722222
"tayra" 0.374305556
"agouti" 0.7375
"peccary" 0.794444444
"brocket" 0.906944444
"agouti" 0.285416667
"agouti" 0.290972222
"agouti" 0.291666667
"agouti" 0.593055556
"agouti" 0.30625
"agouti" 0.309027778
"peccary" 0.731944444
"peccary" 0.258333333
"agouti" 0.317361111
"agouti" 0.320138889
"agouti" 0.661805556
"agouti" 0.253472222
"agouti" 0.263194444
"agouti" 0.379861111
"agouti" 0.618055556
"agouti" 0.747222222
"paca" 0.065972222
"agouti" 0.429861111
"agouti" 0.438888889
"peccary" 0.752777778
"opossum" 0.190277778
"squirrel" 0.31875
"agouti" 0.394444444
"opossum" 0.104166667
"agouti" 0.528472222
"armadillo" 0.072916667
"agouti" 0.372222222
"agouti" 0.702777778
"paca" 0.815277778
"agouti" 0.720833333
"rat" 0.06875
"agouti" 0.659722222
"agouti" 0.405555556
"paca" 0.590972222
"opossum" 0.795138889
"agouti" 0.404861111
"agouti" 0.427777778
"agouti" 0.756944444
"agouti" 0.281944444
"agouti" 0.340972222
"agouti" 0.696527778
"agouti" 0.286111111
"agouti" 0.255555556
"agouti" 0.365277778
"agouti" 0.575
"brocket" 0.964583333
"agouti" 0.338194444
"agouti" 0.353472222
"agouti" 0.369444444
"agouti" 0.509027778
"agouti" 0.775
"peccary" 0.845138889
"opossum" 0.865277778
"agouti" 0.274305556
"agouti" 0.355555556
"agouti" 0.536805556
"opossum" 0.932638889
"agouti" 0.264583333
"agouti" 0.283333333
"coati" 0.340277778
"agouti" 0.397222222
"agouti" 0.399305556
"brocket" 0.133333333
"coati" 0.429166667
"agouti" 0.295833333
"agouti" 0.650694444
"agouti" 0.340277778
"agouti" 0.295138889
"agouti" 0.464583333
"agouti" 0.469444444
"agouti" 0.663194444
"agouti" 0.677083333
"agouti" 0.254861111
"agouti" 0.277777778
"agouti" 0.299305556
"agouti" 0.656944444
"agouti" 0.390277778
"agouti" 0.746527778
"peccary" 0.784027778
"agouti" 0.544444444
"agouti" 0.754166667
"agouti" 0.272916667
"peccary" 0.297916667
"agouti" 0.377777778
"agouti" 0.378472222
"agouti" 0.384722222
"agouti" 0.442361111
"agouti" 0.471527778
"agouti" 0.482638889
"agouti" 0.489583333
"agouti" 0.753472222
"peccary" 0.780555556
"peccary" 0.788888889
"agouti" 0.3875
"agouti" 0.423611111
"agouti" 0.307638889
"agouti" 0.317361111
"brocket" 0.085416667
"peccary" 0.261805556
"agouti" 0.377777778
"agouti" 0.794444444
"agouti" 0.659027778
"brocket" 0.740277778
"agouti" 0.756944444
"peccary" 0.016666667
"agouti" 0.292361111
"agouti" 0.529861111
"brocket" 0.808333333
"agouti" 0.617361111
"agouti" 0.717361111
"agouti" 0.301388889
"opossum" 0.895138889
"rat" 0.195138889
"brocket" 0.782638889
"brocket" 0.084722222
"peccary" 0.285416667
"brocket" 0.345833333
"agouti" 0.325
"brocket" 0.46875
"agouti" 0.322916667
"agouti" 0.405555556
"agouti" 0.445833333
"agouti" 0.447222222
"brocket" 0.877083333
"agouti" 0.279166667
"agouti" 0.438194444
"brocket" 0.234027778
"brocket" 0.595833333
"coati" 0.478472222
"brocket" 0.945833333
"brocket" 0.21875
"peccary" 0.240972222
"agouti" 0.274305556
"agouti" 0.4375
"agouti" 0.655555556
"agouti" 0.611111111
"agouti" 0.633333333
"rat" 0.211805556
"agouti" 0.281944444
"agouti" 0.301388889
"agouti" 0.269444444
"agouti" 0.285416667
"agouti" 0.286111111
"agouti" 0.422916667
"agouti" 0.733333333
"peccary" 0.897222222
"rat" 0.155555556
"agouti" 0.247916667
"agouti" 0.261805556
"agouti" 0.672222222
"agouti" 0.626388889
"agouti" 0.332638889
"coati" 0.444444444
"agouti" 0.554861111
"peccary" 0.771527778
"brocket" 0.778472222
"peccary" 0.827083333
"agouti" 0.251388889
"agouti" 0.547916667
"agouti" 0.641666667
"peccary" 0.758333333
"brocket" 0.83125
"agouti" 0.297222222
"agouti" 0.320833333
"agouti" 0.34375
"agouti" 0.413194444
"agouti" 0.483333333
"agouti" 0.534027778
"agouti" 0.638194444
"agouti" 0.70625
"agouti" 0.725694444
"agouti" 0.729861111
"brocket" 0.75625
"peccary" 0.756944444
"peccary" 0.761111111
"agouti" 0.302083333
"agouti" 0.413888889
"agouti" 0.695833333
"peccary" 0.810416667
"peccary" 0.811111111
"peccary" 0.872916667
"peccary" 0.89375
"peccary" 0.895138889
"agouti" 0.265972222
"brocket" 0.2875
"agouti" 0.3375
"agouti" 0.340972222
"agouti" 0.345833333
"agouti" 0.347916667
"agouti" 0.446527778
"agouti" 0.448611111
"agouti" 0.522916667
"agouti" 0.547916667
"brocket" 0.811111111
"brocket" 0.865972222
"agouti" 0.276388889
"agouti" 0.370138889
"agouti" 0.449305556
"agouti" 0.507638889
"agouti" 0.523611111
"agouti" 0.624305556
"agouti" 0.627777778
"agouti" 0.629166667
"agouti" 0.632638889
"agouti" 0.665972222
"agouti" 0.668055556
"agouti" 0.695833333
"agouti" 0.727083333
"agouti" 0.747916667
"agouti" 0.750694444
"agouti" 0.264583333
"agouti" 0.330555556
"agouti" 0.370138889
"agouti" 0.435416667
"agouti" 0.552083333
"agouti" 0.566666667
"agouti" 0.729166667
"agouti" 0.734027778
"peccary" 0.767361111
"rat" 0.042361111
"agouti" 0.259722222
"agouti" 0.288194444
"agouti" 0.302777778
"agouti" 0.309722222
"agouti" 0.313194444
"agouti" 0.324305556
"agouti" 0.329861111
"agouti" 0.440277778
"opossum" 0.813888889
"peccary" 0.259027778
"squirrel" 0.344444444
"peccary" 0.820833333
"peccary" 0.199305556
"peccary" 0.854166667
"brocket" 0.057638889
"opossum" 0.078472222
"opossum" 0.8
"peccary" 0.80625
"peccary" 0.270138889
"agouti" 0.377083333
"agouti" 0.771527778
"rat" 0.223611111
"agouti" 0.401388889
"agouti" 0.305555556
"squirrel" 0.305555556
"peccary" 0.704166667
"peccary" 0.435416667
"squirrel" 0.29375
"peccary" 0.317361111
"peccary" 0.679166667
"ocelot" 0.884027778
"peccary" 0.076388889
"peccary" 0.640277778
"peccary" 0.668055556
"opossum" 0.979166667
"agouti" 0.429861111
"tayra" 0.275
"coati" 0.563194444
"agouti" 0.268055556
"coati" 0.2625
"agouti" 0.472916667
"peccary" 0.713194444
"paca" 0.197916667
"peccary" 0.754166667
"agouti" 0.438194444
"peccary" 0.935416667
"agouti" 0.365972222
"agouti" 0.41875
"peccary" 0.900694444
"agouti" 0.325694444
"agouti" 0.421527778
"agouti" 0.254861111
"agouti" 0.459722222
"opossum" 0.972916667
"peccary" 0.868055556
"peccary" 0.874305556
"squirrel" 0.265277778
"agouti" 0.534722222
"peccary" 0.763194444
"agouti" 0.350694444
"agouti" 0.379166667
"agouti" 0.615277778
"agouti" 0.625
"peccary" 0.724305556
"peccary" 0.697222222
"brocket" 0.015972222
"coati" 0.299305556
"peccary" 0.344444444
"coati" 0.627777778
"peccary" 0.7125
"agouti" 0.443055556
"agouti" 0.652083333
"peccary" 0.797916667
"paca" 0.919444444
"agouti" 0.509722222
"agouti" 0.743055556
"peccary" 0.278472222
"agouti" 0.705555556
"agouti" 0.715277778
"agouti" 0.271527778
"peccary" 0.411111111
"peccary" 0.411805556
"agouti" 0.325694444
"peccary" 0.046527778
"agouti" 0.28125
"agouti" 0.497916667
"agouti" 0.716666667
"paca" 0.943055556
"agouti" 0.959027778
"peccary" 0.247222222
"peccary" 0.254166667
"agouti" 0.344444444
"agouti" 0.563194444
"paca" 0.853472222
"paca" 0.856944444
"paca" 0.959722222
"paca" 0.143055556
"agouti" 0.68125
"peccary" 0.81875
"peccary" 0.949305556
"paca" 0.0625
"peccary" 0.270138889
"agouti" 0.305555556
"agouti" 0.372222222
"agouti" 0.401388889
"agouti" 0.432638889
"peccary" 0.988888889
"paca" 0.155555556
"agouti" 0.288888889
"agouti" 0.313194444
"agouti" 0.357638889
"agouti" 0.429861111
"agouti" 0.438194444
"agouti" 0.570833333
"peccary" 0.732638889
"rat" 0.844444444
"rat" 0.073611111
"peccary" 0.086805556
"peccary" 0.69375
"paca" 0.847916667
"paca" 0.047916667
"agouti" 0.313888889
"agouti" 0.395833333
"agouti" 0.593055556
"paca" 0.954861111
"peccary" 0.635416667
"peccary" 0.639583333
"paca" 0.827083333
"agouti" 0.721527778
"paca" 0.825
"paca" 0.836111111
"agouti" 0.532638889
"peccary" 0.709027778
"agouti" 0.719444444
"paca" 0.896527778
"peccary" 0.254166667
"peccary" 0.236111111
"brocket" 0.7625
"brocket" 0.770833333
"brocket" 0.255555556
"brocket" 0.715277778
"brocket" 0.184027778
"peccary" 0.234722222
"agouti" 0.282638889
"peccary" 0.25625
"opossum" 0.109722222
"peccary" 0.257638889
"peccary" 0.272222222
"peccary" 0.268055556
"agouti" 0.277777778
"peccary" 0.045833333
"peccary" 0.119444444
"peccary" 0.015972222
"peccary" 0.127777778
"agouti" 0.289583333
"agouti" 0.299305556
"agouti" 0.324305556
"agouti" 0.361805556
"peccary" 0.648611111
"agouti" 0.711111111
"peccary" 0.745138889
"peccary" 0.73125
"peccary" 0.775
"agouti" 0.718055556
"peccary" 0.895833333
"peccary" 0.909722222
"peccary" 0.911805556
"agouti" 0.3625
"peccary" 0.281944444
"agouti" 0.451388889
"agouti" 0.654861111
"peccary" 0.736111111
"peccary" 0.763194444
"rat" 0.970138889
"agouti" 0.68125
"peccary" 0.742361111
"peccary" 0.778472222
"peccary" 0.763194444
"rat" 0.095138889
"agouti" 0.267361111
"agouti" 0.625694444
"coati" 0.625694444
"coati" 0.659027778
"coati" 0.683333333
"coati" 0.695138889
"coati" 0.707638889
"coati" 0.331944444
"brocket" 0.332638889
"agouti" 0.364583333
"peccary" 0.652083333
"agouti" 0.298611111
"brocket" 0.381944444
"agouti" 0.425
"agouti" 0.577083333
"agouti" 0.599305556
"agouti" 0.647916667
"agouti" 0.697222222
"brocket" 0.251388889
"squirrel" 0.279166667
"peccary" 0.709027778
"peccary" 0.022916667
"agouti" 0.384027778
"brocket" 0.748611111
"peccary" 0.252777778
"brocket" 0.268055556
"agouti" 0.342361111
"peccary" 0.294444444
"coati" 0.544444444
"agouti" 0.379861111
"agouti" 0.674305556
"peccary" 0.750694444
"agouti" 0.265972222
"paca" 0.823611111
"paca" 0.057638889
"agouti" 0.253472222
"agouti" 0.371527778
"coati" 0.713888889
"agouti" 0.283333333
"agouti" 0.459722222
"agouti" 0.641666667
"rat" 0.9625
"paca" 0.177083333
"agouti" 0.738888889
"peccary" 0.756944444
"agouti" 0.329166667
"agouti" 0.747222222
"peccary" 0.883333333
"peccary" 0.888888889
"peccary" 0.940972222
"agouti" 0.261111111
"peccary" 0.306944444
"agouti" 0.348611111
"peccary" 0.846527778
"peccary" 0.271527778
"agouti" 0.330555556
"peccary" 0.558333333
"peccary" 0.277083333
"peccary" 0.30625
"peccary" 0.315277778
"brocket" 0.242361111
"agouti" 0.6875
"agouti" 0.720138889
"peccary" 0.865277778
"peccary" 0.815972222
"peccary" 0.761111111
"paca" 0.149305556
"rat" 0.202777778
"rat" 0.251388889
"agouti" 0.270138889
"peccary" 0.870833333
"rat" 0.186111111
"peccary" 0.289583333
"agouti" 0.292361111
"brocket" 0.364583333
"tayra" 0.7625
"brocket" 0.729166667
"agouti" 0.285416667
"peccary" 0.304166667
"peccary" 0.334722222
"agouti" 0.349305556
"peccary" 0.272222222
"agouti" 0.595138889
"paca" 0.933333333
"paca" 0.959027778
"squirrel" 0.324305556
"agouti" 0.685416667
"peccary" 0.290972222
"peccary" 0.1
"agouti" 0.264583333
"agouti" 0.740277778
"paca" 0.009027778
"agouti" 0.258333333
"agouti" 0.391666667
"agouti" 0.709027778
"agouti" 0.725694444
"paca" 0.975694444
"peccary" 0.246527778
"agouti" 0.706944444
"peccary" 0.864583333
"agouti" 0.420138889
"agouti" 0.75
"peccary" 0.786805556
"agouti" 0.267361111
"agouti" 0.288194444
"agouti" 0.627083333
"agouti" 0.632638889
"agouti" 0.634027778
"agouti" 0.644444444
"peccary" 0.904861111
"paca" 0
"peccary" 0.218055556
"agouti" 0.28125
"agouti" 0.579166667
"agouti" 0.465972222
"agouti" 0.490972222
"peccary" 0.920138889
"brocket" 0.128472222
"squirrel" 0.383333333
"squirrel" 0.388888889
"agouti" 0.751388889
"agouti" 0.756944444
"brocket" 0.895833333
"agouti" 0.344444444
"agouti" 0.373611111
"agouti" 0.404861111
"agouti" 0.40625
"agouti" 0.482638889
"agouti" 0.727777778
"brocket" 0.168055556
"agouti" 0.34375
"brocket" 0.900694444
"agouti" 0.306944444
"agouti" 0.261111111
"squirrel" 0.434722222
"agouti" 0.447222222
"squirrel" 0.447222222
"squirrel" 0.46875
"brocket" 0.797916667
"agouti" 0.401388889
"brocket" 0.55
"agouti" 0.725694444
"agouti" 0.734027778
"peccary" 0.738194444
"peccary" 0.202083333
"agouti" 0.258333333
"coati" 0.319444444
"agouti" 0.669444444
"agouti" 0.755555556
"coati" 0.488194444
"agouti" 0.716666667
"brocket" 0.980555556
"agouti" 0.302777778
"agouti" 0.438888889
"agouti" 0.439583333
"agouti" 0.534027778
"peccary" 0.116666667
"peccary" 0.245138889
"peccary" 0.250694444
"agouti" 0.255555556
"brocket" 0.269444444
"agouti" 0.3375
"agouti" 0.349305556
"agouti" 0.729166667
"agouti" 0.743055556
"brocket" 0.790972222
"peccary" 0.061111111
"coati" 0.673611111
"peccary" 0.752777778
"peccary" 0.9375
"peccary" 0.858333333
"agouti" 0.604861111
"peccary" 0.7875
"agouti" 0.250694444
"brocket" 0.39375
"peccary" 0.856944444
"paca" 0.079861111
"agouti" 0.486111111
"paca" 0.153472222
"agouti" 0.255555556
"tamandua" 0.320138889
"agouti" 0.432638889
"agouti" 0.524305556
"paca" 0.138194444
"agouti" 0.298611111
"agouti" 0.317361111
"agouti" 0.333333333
"agouti" 0.3625
"agouti" 0.425694444
"agouti" 0.429166667
"agouti" 0.43125
"agouti" 0.677777778
"ocelot" 0.241666667
"coati" 0.297222222
"agouti" 0.300694444
"agouti" 0.45625
"agouti" 0.683333333
"agouti" 0.545138889
"agouti" 0.415277778
"agouti" 0.275694444
"agouti" 0.399305556
"agouti" 0.593055556
"agouti" 0.540277778
"agouti" 0.281944444
"agouti" 0.313888889
"agouti" 0.464583333
"agouti" 0.576388889
"agouti" 0.654861111
"tamandua" 0.076388889
"squirrel" 0.421527778
"agouti" 0.625
"agouti" 0.370138889
"agouti" 0.377777778
"agouti" 0.498611111
"agouti" 0.256944444
"agouti" 0.408333333
"agouti" 0.420833333
"ocelot" 0.238194444
"agouti" 0.254861111
"agouti" 0.277083333
"agouti" 0.308333333
"agouti" 0.309027778
"agouti" 0.322222222
"peccary" 0.345833333
"agouti" 0.352083333
"agouti" 0.394444444
"agouti" 0.395833333
"agouti" 0.449305556
"agouti" 0.452083333
"agouti" 0.5
"agouti" 0.645138889
"opossum" 0.870833333
"agouti" 0.259722222
"brocket" 0.995138889
"agouti" 0.467361111
"squirrel" 0.676388889
"agouti" 0.2625
"agouti" 0.377083333
"agouti" 0.293055556
"peccary" 0.300694444
"brocket" 0.338194444
"agouti" 0.757638889
"agouti" 0.441666667
"agouti" 0.740972222
"paca" 0.932638889
"agouti" 0.434722222
"agouti" 0.432638889
"tayra" 0.695138889
"brocket" 0.734722222
"rat" 0.939583333
"rat" 0.96875
"agouti" 0.311805556
"coati" 0.555555556
"paca" 0.883333333
"agouti" 0.591666667
"agouti" 0.665277778
"rat" 0.004166667
"agouti" 0.295138889
"agouti" 0.375694444
"brocket" 0.586111111
"squirrel" 0.6625
"agouti" 0.70625
"agouti" 0.748611111
"agouti" 0.365277778
"agouti" 0.39375
"agouti" 0.402777778
"agouti" 0.416666667
"squirrel" 0.427777778
"brocket" 0.867361111
"brocket" 0.385416667
"squirrel" 0.446527778
"agouti" 0.685416667
"rat" 0.821527778
"agouti" 0.750694444
"paca" 0.959027778
"agouti" 0.582638889
"agouti" 0.715277778
"agouti" 0.688888889
"agouti" 0.247222222
"peccary" 0.689583333
"agouti" 0.755555556
"brocket" 0.578472222
"agouti" 0.711111111
"squirrel" 0.314583333
"squirrel" 0.318055556
"agouti" 0.715972222
"agouti" 0.684027778
"agouti" 0.366666667
"agouti" 0.372916667
"opossum" 0.911805556
"paca" 0.049305556
"agouti" 0.652083333
"paca" 0.09375
"agouti" 0.280555556
"agouti" 0.283333333
"agouti" 0.432638889
"agouti" 0.407638889
"agouti" 0.254861111
"agouti" 0.320138889
"paca" 0.115972222
"agouti" 0.429861111
"agouti" 0.75
"brocket" 0.724305556
"peccary" 0.734722222
"brocket" 0.251388889
"agouti" 0.284027778
"agouti" 0.331944444
"brocket" 0.827083333
"agouti" 0.740277778
"brocket" 0.8625
"peccary" 0.253472222
"peccary" 0.763194444
"paca" 0.146527778
"agouti" 0.714583333
"agouti" 0.502083333
"agouti" 0.627083333
"brocket" 0.707638889
"agouti" 0.745833333
"agouti" 0.254861111
"agouti" 0.397222222
"agouti" 0.425
"agouti" 0.538888889
"peccary" 0.999305556
"rat" 0.182638889
"coati" 0.309722222
"agouti" 0.559722222
"opossum" 0.900694444
"agouti" 0.379166667
"agouti" 0.773611111
"peccary" 0.880555556
"agouti" 0.318055556
"agouti" 0.645138889
"agouti" 0.702777778
"coati" 0.440972222
"agouti" 0.329861111
"peccary" 0.290277778
"armadillo" 0.034027778
"brocket" 0.159722222
"agouti" 0.619444444
"peccary" 0.738888889
"agouti" 0.254166667
"agouti" 0.295138889
"agouti" 0.252083333
"agouti" 0.694444444
"brocket" 0.247916667
"agouti" 0.382638889
"agouti" 0.728472222
"brocket" 0.296527778
"agouti" 0.5875
"agouti" 0.727083333
"ocelot" 0.840277778
"brocket" 0.172222222
"ocelot" 0.654861111
"agouti" 0.254166667
"brocket" 0.045138889
"agouti" 0.271527778
"agouti" 0.272916667
"agouti" 0.282638889
"agouti" 0.600694444
"agouti" 0.690277778
"peccary" 0.711111111
"agouti" 0.726388889
"agouti" 0.748611111
"peccary" 0.779166667
"agouti" 0.380555556
"coati" 0.397222222
"agouti" 0.491666667
"paca" 0.003472222
"agouti" 0.313888889
"agouti" 0.411111111
"agouti" 0.458333333
"agouti" 0.674305556
"agouti" 0.675694444
"agouti" 0.682638889
"agouti" 0.696527778
"agouti" 0.720138889
"agouti" 0.2875
"peccary" 0.302083333
"agouti" 0.304861111
"agouti" 0.315972222
"peccary" 0.4
"agouti" 0.584722222
"agouti" 0.586805556
"agouti" 0.679166667
"peccary" 0.286805556
"agouti" 0.425
"coati" 0.560416667
"agouti" 0.590972222
"peccary" 0.748611111
"agouti" 0.344444444
"peccary" 0.264583333
"peccary" 0.284027778
"agouti" 0.303472222
"agouti" 0.4
"agouti" 0.409027778
"agouti" 0.409722222
"agouti" 0.417361111
"agouti" 0.590972222
"agouti" 0.639583333
"peccary" 0.834027778
"peccary" 0.927777778
"paca" 0.058333333
"agouti" 0.416666667
"peccary" 0.429166667
"agouti" 0.584722222
"agouti" 0.586805556
"peccary" 0.872916667
"peccary" 0.874305556
"peccary" 0.989583333
"brocket" 0.179166667
"peccary" 0.239583333
"peccary" 0.359722222
"peccary" 0.404166667
"agouti" 0.647916667
"paca" 0.141666667
"agouti" 0.365277778
"peccary" 0.067361111
"peccary" 0.06875
"agouti" 0.300694444
"agouti" 0.421527778
"brocket" 0.4
"agouti" 0.430555556
"peccary" 0.031944444
"peccary" 0.045138889
"peccary" 0.261111111
"agouti" 0.735416667
"agouti" 0.277083333
"agouti" 0.334722222
"agouti" 0.50625
"agouti" 0.613194444
"agouti" 0.752083333
"agouti" 0.275
"tamandua" 0.004166667
"brocket" 0.128472222
"agouti" 0.325
"agouti" 0.747916667
"rat" 0.911805556
"agouti" 0.413888889
"agouti" 0.732638889
"agouti" 0.370138889
"agouti" 0.745833333
"agouti" 0.356944444
"agouti" 0.645138889
"agouti" 0.647916667
"agouti" 0.648611111
"agouti" 0.650694444
"agouti" 0.654166667
"agouti" 0.743055556
"agouti" 0.758333333
"agouti" 0.281944444
"agouti" 0.266666667
"agouti" 0.471527778
"agouti" 0.619444444
"paca" 0.988888889
"agouti" 0.280555556
"agouti" 0.313194444
"brocket" 0.574305556
